x,alpha,beta,y
2.477048272,2.519116443,1.883411525,0.160368784
1.876660151,1.52319789,2.347160995,0.192028521
2.01538902,1.135816229,1.340812286,0.186954194
2.65453381,1.176777426,1.315996519,0.123765674
2.178125573,2.953330089,2.121784535,0.092723486
2.847022929,2.838381187,1.701901278,0.163986041
2.000889697,2.158919139,1.235816666,0.259901407
2.837640325,2.925613191,1.099520391,0.228639566
1.193721779,2.465297472,1.066031062,0.278446839
1.271106244,1.460524741,1.165064008,0.338852055
2.833131077,2.549774857,1.829608305,0.166095729
2.686183356,2.259896906,1.905721485,0.173341931
1.779399185,2.75851906,1.638707193,0.147029215
1.998455442,2.520383466,1.957022438,0.140878133
1.497995127,2.690865382,1.042589892,0.27437274
2.191534626,1.335953625,2.697724464,0.171863917
1.797645409,2.404461018,1.298164214,0.244559066
1.43119673,1.830635175,2.092438939,0.187158982
1.646927184,1.279910034,1.248498934,0.256918572
1.840890021,1.085734563,1.5099494,0.207924855
1.60233975,1.266721359,2.692561709,0.197479845
1.191393156,1.559599977,2.320338327,0.19964439
1.560222378,2.039462626,1.464656381,0.247004442
1.257814833,1.480413798,2.630777755,0.186639338
2.205596666,2.201156621,2.355353745,0.139513465
1.899222475,1.509361229,1.145465862,0.242707885
2.279399363,2.004691896,2.838625401,0.126344607
2.703957974,1.001698926,2.589753488,0.136066751
1.630040199,1.242385268,2.834817437,0.191166776
2.453152983,2.907392599,1.824516116,0.136617782
1.870279175,1.15282924,1.303148604,0.207118872
2.082351852,2.604951708,2.333092634,0.10194339
1.15191893,1.471161782,2.194149925,0.2247092
2.355987944,2.259918849,2.309676182,0.14047529
2.918312778,1.272085985,1.188322372,0.10219184
2.215732752,1.997553128,1.77892266,0.201596933
1.18737737,2.860767153,2.056374279,0.055640135
1.718052189,2.183885155,1.737890771,0.193379656
1.657033697,1.710706105,1.25663021,0.284517998
2.438241141,2.043342691,1.725592862,0.198534366
2.415781295,2.55848715,1.145033177,0.244555016
1.561886937,1.663477014,2.248021472,0.193292254
2.169810947,1.560050693,1.974559098,0.199990723
2.691139388,2.893738263,1.816978757,0.144888204
2.882330969,2.082033357,1.524557159,0.190142737
1.172583164,2.963427585,2.248342354,0.038023545
1.928666688,2.096340868,1.347787694,0.251521238
1.247086081,2.451340477,2.683580544,0.059896458
2.061936177,1.143030815,2.422230035,0.184118815
1.14596043,2.282628103,1.243538703,0.249535409
1.498715346,2.947521933,1.588549361,0.114760255
1.785034854,1.989491851,2.811489971,0.120788078
2.900932819,2.371011964,2.977387494,0.100340723
1.375044492,1.595422536,1.129896101,0.329884079
1.060796925,2.722765033,2.429125023,0.040573734
2.389646128,2.521659062,2.408128561,0.112711265
2.523325928,1.488673527,2.580063647,0.162747701
2.932310959,1.449495079,2.896681852,0.142422674
1.459722982,2.169384471,2.800034681,0.091334351
1.171727448,1.908065476,2.960575435,0.10159495
2.215483799,2.872222812,1.564030932,0.16689551
1.109487013,2.753167044,1.393851887,0.134540014
1.273486232,2.711491044,2.148727028,0.067416715
1.42162692,2.483409408,1.496654216,0.182231246
1.748045413,2.676060683,1.546701625,0.169132969
1.019250213,2.339910624,2.432674047,0.070498686
2.109313464,1.757183113,1.281913908,0.238327928
1.349500782,2.172006944,2.013713749,0.146436475
1.522312613,1.665160436,2.014173142,0.21445578
2.688452495,2.522259078,2.307455,0.126301405
1.339957258,1.630251206,1.531800008,0.278832059
2.079113181,1.689338087,2.237278678,0.185051668
2.056979749,2.483471334,2.649558866,0.090770926
1.004505657,2.215699605,2.211047938,0.099014057
2.207182582,1.098034437,2.384612568,0.17322331
2.067539331,2.359305108,1.830064583,0.172219162
1.003395468,2.000167246,2.504441304,0.107140764
1.576321262,2.912934736,1.695770571,0.109509512
2.411899527,1.473840996,1.543584151,0.189428096
1.651213215,2.778632702,1.700369495,0.128355216
2.903753879,1.693595303,2.020452229,0.166656706
1.768112155,2.851540831,1.618450598,0.139348756
2.850083531,1.077841056,2.204910432,0.132233191
2.590296518,2.756195352,1.567689925,0.182629836
2.372654738,1.343656039,1.395753504,0.176133642
1.864180463,1.404998161,2.499096671,0.190011204
1.342599615,2.746734055,1.0337473,0.259791508
1.508960187,1.54683264,1.296454282,0.294498418
1.659021927,2.448607483,2.986498071,0.063901951
1.308637279,2.956770584,1.77381237,0.077331526
1.577337902,1.983028279,2.686065085,0.123498138
1.927575632,1.771600397,2.144090885,0.189191818
1.146194014,1.459047158,1.060337445,0.374436197
1.862098636,2.962748675,2.499506767,0.055136707
2.147014973,1.623682379,2.065384995,0.195675623
2.685723269,1.384822582,1.406036323,0.15208705
1.682847946,1.336523827,2.652437355,0.192157387
2.786224394,1.333614704,1.696282817,0.150739524
1.178902727,2.251696614,2.934493027,0.064209513
1.544925351,2.505044505,2.669952521,0.069091863
2.296861995,1.341318881,2.655254112,0.169171117
2.171291528,1.33062079,1.773255316,0.198393761
2.513658272,1.884041444,2.347813454,0.162155117
1.207551176,2.528596269,1.599844054,0.140900503
1.277598297,1.843620098,1.190352943,0.323061052
1.125205308,1.118399248,2.441321771,0.249643815
1.122453276,1.426443302,2.087279327,0.242371964
1.570786093,2.604215557,1.969104287,0.110976839
1.186235222,1.298095851,1.111525952,0.351443933
2.75819246,1.850746854,2.872202764,0.136128017
2.963070145,1.98656036,1.84289127,0.174637679
2.588296492,2.915116705,1.321429537,0.20884253
1.314806917,2.56905899,1.31828245,0.199441535
1.949697514,2.955780768,2.993806235,0.039191386
2.950679537,1.141388708,1.230926568,0.089360969
1.879595841,1.351343718,2.446239056,0.193961123
1.08578228,2.142150085,2.131226489,0.122107553
1.000211656,2.90919609,1.429370683,0.095405442
1.0834223,1.753644874,1.239706969,0.330592433
2.890117017,2.586287828,1.053308919,0.213994832
1.435842314,1.641883764,2.774064055,0.156599954
2.172345449,1.158996669,1.457856896,0.177070263
2.126992792,1.546322607,1.096498696,0.211858309
2.473924678,1.788807145,1.556258827,0.203499848
2.796135166,1.688991278,2.752976114,0.146667559
1.678263259,2.914351793,2.669992838,0.044374844
1.142307712,1.402675699,2.069641766,0.246878919
2.318835965,1.89199148,2.149841298,0.17645504
1.452102965,2.211865456,1.705248143,0.185732071
2.784179247,1.051889164,2.30196488,0.13458183
2.297501734,2.778343477,1.674860179,0.161384438
1.875421135,2.921060612,1.542837897,0.150209218
1.011777412,1.623748469,1.550059411,0.287149706
1.740661259,1.252426457,2.740543769,0.190317398
1.161477384,1.296425932,1.768120796,0.288281109
2.844219678,1.606085004,1.903865076,0.168181463
1.47015688,2.266359045,2.627048247,0.091181127
2.901030039,2.313868145,1.154340307,0.200194919
2.669689646,1.675169715,1.681367832,0.183689558
1.145082515,1.323426795,1.164698505,0.35726266
1.58343208,1.957927796,2.656266954,0.128556871
1.436560372,2.534133677,2.100998272,0.098435872
1.948527762,2.133834725,1.763103351,0.197687649
1.341644268,1.175079876,2.656063438,0.217889533
2.251026929,1.609347557,1.57096416,0.211394737
2.281059519,2.033308944,1.235189115,0.23727329
1.612258417,2.692515199,1.977073879,0.103187567
1.511736775,2.935503986,1.741682709,0.09716554
2.475702312,2.567922514,2.561797022,0.100835677
1.789480022,1.567187483,1.817293147,0.228886329
2.483853348,2.664249261,1.082609417,0.247025571
1.042920515,1.890592921,2.87351899,0.102406825
1.87443458,1.839926697,1.393413331,0.254421457
2.416059441,2.02953457,1.060724157,0.22269215
2.575012205,1.197346941,1.050252778,0.106538904
1.342597688,1.836143773,1.887546373,0.207813393
2.494870915,2.682642124,1.072095084,0.247443256
1.726146389,2.560000617,2.171984053,0.104713191
1.137389036,2.380343272,1.064478462,0.288328101
2.131033689,1.302527657,1.174064242,0.185144947
1.392961292,1.834239478,2.292588093,0.166620472
1.273016818,1.626054658,1.307795033,0.316761785
2.205554422,2.953896118,1.144745621,0.238943961
1.870900339,2.632386302,1.600159149,0.170996887
1.265117428,2.481135884,2.788057732,0.05388094
2.388349991,2.487810186,2.44504024,0.112824013
2.452993527,2.014381162,2.948915752,0.121700818
2.788488863,1.875686503,1.09947618,0.170568218
2.622808872,2.772200982,2.087238412,0.124785436
1.723805916,2.937774591,2.52233585,0.050655131
2.814233983,1.641012987,2.342286322,0.160695582
2.946490757,1.595917386,1.978305399,0.161840399
2.14838283,1.861434748,2.717971086,0.143603219
1.329180471,2.843742821,1.370940888,0.150175632
1.112402819,2.509920938,2.650175934,0.049945462
2.234957515,1.299678891,2.072378574,0.187047311
2.099833492,1.486683714,2.546934416,0.176911354
1.629412828,2.154650141,1.491120057,0.23160513
1.753750877,1.847252175,1.830878376,0.213881954
2.593965939,2.562574833,1.490498478,0.201233146
2.212416816,1.364381138,1.960456979,0.193810664
1.745236153,1.259942142,2.949405487,0.181001618
1.399633649,2.373614046,2.858540935,0.065831657
1.066020187,1.035649208,2.094351302,0.285713358
1.027551838,1.43437151,2.281864563,0.222967526
1.14146157,1.040030133,1.95473948,0.285382886
1.155062107,2.663095626,1.430644378,0.145573695
1.848033397,2.479753404,2.179829994,0.117428461
1.57793618,1.095589357,2.281778343,0.222292658
2.031424341,1.865988525,1.487792477,0.236387221
2.776840346,2.217818283,2.560177494,0.131006403
2.61006401,1.85935034,2.03372222,0.178002637
1.314481415,1.422067635,2.119910632,0.233999017
1.117940248,2.129751031,2.422743746,0.102259239
1.506616624,1.490550183,2.798657496,0.173743577
1.108298375,2.689940893,1.921700019,0.075254193
2.562814255,1.874168873,1.375483024,0.203912335
1.929102344,1.03764921,2.426546685,0.188337689
2.492408458,2.288883814,2.079761009,0.158035846
1.846406391,1.948361472,2.873142987,0.122895631
1.880534083,1.067006193,2.974076281,0.179450366
1.304438427,1.050355085,2.288682166,0.246792348
2.884977322,1.964202933,1.907219185,0.174726324
1.353098006,1.434937325,2.582484066,0.195403405
1.297378684,1.670167768,1.069315442,0.350265712
1.207407699,1.063431528,1.586949573,0.29921737
1.811571293,1.469975239,2.391962589,0.194245096
1.631902382,2.260956284,2.896588551,0.083607663
1.921123047,2.749255019,1.916846466,0.119598041
2.846766399,1.252677291,1.908455242,0.143986658
1.425160759,1.346815813,2.650958253,0.199309337
1.569364706,1.582941867,1.171596638,0.297344304
1.476131601,1.331274987,2.697965514,0.196618272
2.277071428,1.891657782,1.511372668,0.22041439
1.152057339,1.331066474,1.916704136,0.270546524
2.444186044,2.269286148,1.137187975,0.236288586
2.34564158,1.863901541,2.104004159,0.180255837
1.132788583,1.547808467,1.074981289,0.375536161
1.652408768,1.970302987,2.447339125,0.143844673
1.869708512,2.054437379,2.416777118,0.142180767
1.426933118,1.771162038,2.888531813,0.132709403
1.084593506,2.218645865,1.676398109,0.165055843
1.293687884,2.369687501,1.496851196,0.189240883
2.885289865,2.829813455,2.466199355,0.097550996
2.962443751,1.571491487,1.215353665,0.134320014
1.58500431,1.17161698,2.78535415,0.199184045
2.824691716,1.881176485,2.264387686,0.161321497
1.064514869,2.854305988,1.568687164,0.08974624
2.953509547,1.157633471,1.09715375,0.077566382
1.553572235,2.669307541,1.702471792,0.134259684
1.125207452,1.073006247,1.549300179,0.316789981
2.550776336,2.351448411,2.882944356,0.100781284
1.504945861,1.565536854,2.897248907,0.159261234
2.042562843,2.50208739,1.605688194,0.188190245
1.48985342,1.362495617,2.349891529,0.21502865
2.78134165,2.573732964,1.628686892,0.184308804
2.43203154,1.046035283,1.455157708,0.135616941
1.30224146,2.26677997,1.270417665,0.254714721
2.75809947,1.54054415,1.03306324,0.128350607
2.926974079,2.372343476,1.679403884,0.183062846
1.184405736,1.586459013,1.655124274,0.272121814
1.107925972,2.599366515,2.688254612,0.041767098
1.166803838,1.863088419,1.056994708,0.359747704
2.618907225,2.623941608,1.635647141,0.181901471
1.069659205,2.129527938,1.293339736,0.256970232
1.253636827,1.715536154,2.493160043,0.162700882
1.194894358,2.495276543,1.589378953,0.146154542
2.411102497,1.763110773,1.274842987,0.208727687
1.918209574,2.643926106,1.078691394,0.272924929
2.79755567,2.935146835,1.624373059,0.167042682
2.424489459,2.592847322,1.166956604,0.241872678
2.90789274,2.600098332,2.30022028,0.124983991
1.789382387,2.492445428,1.075023648,0.284850699
2.664695857,1.676363362,1.833102953,0.181566144
1.146062279,1.457033602,1.069773627,0.373140148
2.384265092,1.41464777,2.297044705,0.176622852
2.377994274,2.135089806,2.35800479,0.146672902
1.420667899,2.925436502,2.774042261,0.031861875
1.924321497,2.96681014,2.398962938,0.062441111
2.581170627,1.362553748,2.666589714,0.158185875
1.955848321,2.837166448,2.059340428,0.098756753
2.562392493,2.822140717,2.295449374,0.102061472
1.306267147,2.945922171,1.45452537,0.119340354
2.080932224,1.0676576,2.517523575,0.177757689
1.895748234,2.774574574,1.32691308,0.207230825
2.878835774,2.872717445,2.332373649,0.103734439
1.241936813,1.607197569,2.562458981,0.17312155
2.6791955,2.266735085,2.164567658,0.153460323
1.706887751,1.275737174,1.875219114,0.231966944
1.273577594,2.643743815,1.315615409,0.185177276
1.862199808,2.471515945,1.641285912,0.181026602
2.695420927,1.174540679,1.492518168,0.131908039
2.299641449,2.398815884,1.239273474,0.241360979
1.083490616,1.571980841,2.107635973,0.21774172
1.543981543,2.680957503,2.071217752,0.091892971
2.828599683,1.961620807,1.804713727,0.180890836
2.481886509,1.890219461,2.168142163,0.17276369
2.741995425,2.407315289,2.737573908,0.107736665
1.154092285,2.626754424,2.826401986,0.037550414
2.788564237,1.517415197,1.733831687,0.166496561
1.841069086,2.999984003,2.080172847,0.077704167
1.760004445,1.558691505,2.452447827,0.185808584
1.45107226,2.997984988,2.860358283,0.027174926
1.06249043,2.748432847,2.634722948,0.032262959
1.219094731,1.378813048,1.859714188,0.26771071
1.469013124,1.120461332,2.53923837,0.219134642
2.265295635,2.505835759,1.951549932,0.150514789
2.322774916,1.726536905,2.661503234,0.155590473
2.497953583,1.143134612,1.908626228,0.157269163
1.565033302,1.533202805,2.027784439,0.223622212
2.194710608,1.326738037,2.250845356,0.185941814
1.777940301,2.739828739,1.365430608,0.197661841
2.633159853,1.230750184,2.290629578,0.156839026
2.543225553,1.898982879,2.83215091,0.135822344
1.322461312,2.598772483,1.396489179,0.178258315
1.480916871,1.018844525,1.981351808,0.240242869
2.504126613,2.087903911,2.201954316,0.161010242
1.289302153,2.794170755,1.939809682,0.076386239
2.17297861,2.161638132,2.008747712,0.171277325
1.703936082,1.430204237,2.468294046,0.195483217
1.4379502,1.735001477,2.330563505,0.177283305
1.619470088,2.877724282,1.739472225,0.110567117
2.602284641,2.286160953,2.042146306,0.161624836
1.132708124,2.384995725,1.704606071,0.139312892
1.190404033,2.596613963,2.647915807,0.047138368
2.596741465,1.763541119,2.238852966,0.170059214
1.768850084,2.810375295,2.68372245,0.053586656
2.123416035,1.193087473,1.098693534,0.162638796
2.571846981,1.7708442,1.33063128,0.195652694
1.812852463,2.718905365,2.431204155,0.075133867
1.890783907,1.570851495,1.704442272,0.23051511
2.593916612,2.936130683,2.15547744,0.105615138
1.745238321,2.360375115,2.921088126,0.077189259
2.873144635,2.866731435,1.074268337,0.226850966
1.685974375,2.887966821,1.257220991,0.200245409
1.40227959,1.704738272,1.902861756,0.222994437
1.145675598,1.637813387,2.659086435,0.159032137
1.110070304,2.028161384,2.520427674,0.108596499
1.605628314,2.677305667,1.897077699,0.112667832
1.367435799,2.273202146,1.232804248,0.265844879
2.544382403,2.316020365,2.682560675,0.11432272
1.957706949,1.335532014,1.764976049,0.216734573
1.969998894,1.384499784,2.548751355,0.184698812
1.066031267,2.696101948,2.377777663,0.044740849
1.968055299,2.301683586,2.054316461,0.151224153
2.175949652,1.805552862,1.242213919,0.235155782
2.464012163,1.910393432,1.47597959,0.210780873
2.859700632,2.826882185,1.323735417,0.207408771
2.91177388,1.559098706,2.82604905,0.144354251
1.587450444,2.766856307,2.600490026,0.053541861
1.942158095,2.465873661,2.48545885,0.098824657
1.669702943,1.731545174,1.110405057,0.294887008
1.240863987,2.249036678,1.377629452,0.228549283
1.81380873,1.023394254,2.462104037,0.195577736
2.735973395,1.250550943,1.743311175,0.147507287
1.270789317,1.183763885,2.518873986,0.229114773
2.890308241,2.39637995,2.62963033,0.116660439
1.297725874,1.469439683,1.846970692,0.256559444
2.124967312,2.474178159,1.59720526,0.19311012
2.858614406,2.746322567,1.297197011,0.210920589
1.674082296,1.737873332,2.144384485,0.194198024
2.182484322,1.634280872,1.384450022,0.221959781
2.19133956,2.230851723,2.396049265,0.133678044
1.801887187,1.894894871,1.511799232,0.244802167
2.695205418,2.8913753,2.891689816,0.065726283
